user_id,group_name,text_index,WPM,resptime,text_input,feedback
user_3,txt,4,39.9,30.08,he developed over time. Matsumoto had two plants that he had been caring for over the course of 6 months.,"He named Kamiko and Yumiko, each one special to him with their own unique features and growth patterns."
user_3,txt,5,39.69,30.24,"of 6 months. This was a man that was a recluse, so he had named his plants. Kamiko, the mo","e was out of his comfort zone. He wandered through the city, observing the rush of life through his wide, bewildered eyes."
user_3,txt,6,15.12,79.39,"the morning glory, and Yamiya, the evergreen, however he had forgotten something of the utmost importance back at his home.","However, he was surprised to find his brother's apartment empty, with only Kamiko and Yamiya left behind, showing signs of neglect."
user_3,txt,7,30.68,39.12,"watered his plants, he would cook eggs and heat up leftover rice for breakfast, and eat that sitting at the","rom the previous night for breakfast. But today, he discovered he had forgotten to bring his brother's favorite ceramic tea set."
user_3,txt,8,30.72,39.06,"however, was a special day. On the table a ceramic tea set he bought for the birthday of his brother.","On the train towards Shinjuku, he reflects on whether he should return home to retrieve the forgotten item, or continue on and improvise for the day."
user_3,txt,9,25.67,46.74,"bought for the birthday of his brother.Matsumoto had not seen his brother for two years, and it was only rece",For over two years with their relationship strained due to some unresolved family matters which had lingered over the years.
user_3,txt,10,39.86,30.1,"two years, and it was only recently that they have been in contact with each other and decided to see","mooth things over. Nevertheless, Matsumoto had mixed feelings about the reconciliation, haunted by past misunderstandings and disputes."
user_3,txt,11,25.45,47.14,"a history of conflicts regarding family, and growing up, they have always fought. However, today was a special day. Today","found themselves at odds, bickering over trivial matters which only seemed to deepen the rift between them. However, as time passed, the brothers realized the importance of family."
user_3,txt,12,58.34,20.57,"set, and was going to bring it over to his brother's home so that the two of them could dri","t as a peace offering to his brother. However, in his anxiousness to finally mend their relationship, he realized he had left it behind."
user_3,txt,13,86.66,13.85,"so that the two of them could drink ceremonial tea in honor of their late mother, who had recently died.","Late parents and rebuild the broken bonds. However, his overwhelming nervousness and rush sadly resulted in forgetting the precious tea set at home."
user_3,txt,14,23.06,52.05,"had recently died.Their mother was someone who was special to them, as they grew up without a father. Matsumoto and","father, the memories of their mother are what they treasure. Losing the tea set felt almost symbolic of the distance that had grown between Matsumoto and his brother over time."
user_3,txt,15,20.68,58.04,"but to different fathers, and only Yuriko had been in contact with his father, so Matsumoto had been always jealous.",ather until his death. The trip was seen as Matsumoto's opportunity to connect with his half-brother and perhaps learn more about his own paternal lineage.
user_3,txt,16,25.68,46.73,The trip today was seen as for Matsumoto's opportunity to connect with his half brother and perhaps learn more about,"However, his fear of leaving his lusher ferns unattended for long kept gnawing at his nervous heart."
user_3,txt,17,16.79,71.46,"them had grown distant over the years, and the last time they have spoke was over two years ago, and","schism provoked by their different approaches to life and honor. The station buzzed with life as Matsumoto stepped out, eyes anxiously scanning the crowd for his brother's familiar features."
user_3,txt,18,61.51,19.51,"spoke was over two years ago, and to be quite honest, he does not recall what they last fought about.","ecall it as a pleasant encounter. Worried about Yuriko's reaction, he felt his stomach twisting in knots on the train ride to Shinjuku."
user_3,txt,19,21.85,54.92,"10 AM, Matsumoto set out of his house and headed towards the train station, his stomach twisting in knots. Bad","tation, thinking about the places he may find a similar tea set in Shinjuku before his evening meeting with Yuriko."
user_3,txt,20,21.64,55.45,ride he was feeling anxious and thought about what he and Yuriko would talk about while having tea together in,"uriko would talk about. As he departed the train, he wondered if the lack of tea set would create further tension between them."
user_3,txt,21,13.02,92.13,in ceremony of their mother.Matsumoto noticed two little kids on the left of him on the same cart. One was,"andscape playing 'Catch the Koi', a popular game from his hometown, suddenly bringing a surge of nostalgia and longing."
user_3,txt,22,37.76,31.78,older sister and a little brother. Matsumoto always thought about what it was like to have an older sister. M,"An older sister, Akiko, once close to both, remains indifferent, preoccupied with fine-tuning her mastery of the koto, a traditional Japanese stringed instrument."
